customer_id,customer_segment,region
CUST_00991,Consumer,North
CUST_00992,Consumer,South
CUST_00993,SMB,Central
CUST_00994,Consumer,Central
CUST_00995,SMB,West
CUST_00996,Enterprise,South
CUST_00997,Consumer,South
CUST_00998,Enterprise,North
CUST_00999,Consumer,North
CUST_01000,SMB,West
CUST_01001,Enterprise,East
CUST_01002,SMB,East
CUST_01003,Consumer,East
CUST_01004,Consumer,South
CUST_01005,Consumer,South
CUST_01006,Consumer,Central
CUST_01007,Consumer,South
CUST_01008,Consumer,South
CUST_01009,SMB,South
CUST_01010,SMB,West
CUST_01011,SMB,South
CUST_01012,Consumer,North
CUST_01013,Consumer,North
CUST_01014,Enterprise,Central
CUST_01015,Consumer,West
CUST_01016,Consumer,North
CUST_01017,Enterprise,West
CUST_01018,Consumer,West
CUST_01019,Consumer,Central
CUST_01020,Enterprise,West
CUST_01021,Consumer,South
CUST_01022,SMB,West
CUST_01023,Consumer,Central
CUST_01024,Consumer,Central
CUST_01025,Consumer,Central
CUST_01026,SMB,North
CUST_01027,Consumer,South
CUST_01028,Consumer,North
CUST_01029,SMB,East
CUST_01030,Consumer,South
CUST_01031,Enterprise,West
CUST_01032,Consumer,Central
CUST_01033,SMB,East
CUST_01034,Enterprise,South
CUST_01035,Enterprise,North
CUST_01036,Consumer,Central
CUST_01037,SMB,North
CUST_01038,Consumer,South
CUST_01039,Enterprise,South
CUST_01040,SMB,East
CUST_01041,SMB,West
CUST_01042,Consumer,North
CUST_01043,SMB,East
CUST_01044,Consumer,Central
CUST_01045,Consumer,West
CUST_01046,Consumer,East
CUST_01047,SMB,North
CUST_01048,Enterprise,South
CUST_01049,Consumer,Central
CUST_01050,Enterprise,North
CUST_01051,Consumer,West
CUST_01052,SMB,West
CUST_01053,Consumer,South
CUST_01054,Consumer,South
CUST_01055,Consumer,Central
CUST_01056,SMB,Central
CUST_01057,Consumer,South
CUST_01058,SMB,South
CUST_01059,SMB,West
CUST_01060,Consumer,South
CUST_01061,Consumer,East
CUST_01062,Consumer,North
CUST_01063,Consumer,South
CUST_01064,SMB,Central
CUST_01065,SMB,East
CUST_01066,Consumer,Central
CUST_01067,SMB,East
CUST_01068,Enterprise,South
CUST_01069,SMB,North
CUST_01070,SMB,Central
CUST_01071,SMB,East
CUST_01072,SMB,West
CUST_01073,Enterprise,South
CUST_01074,Enterprise,North
CUST_01075,Consumer,South
CUST_01076,SMB,West
CUST_01077,SMB,North
CUST_01078,Consumer,West
CUST_01079,SMB,South
CUST_01080,Consumer,East
CUST_01081,Consumer,South
CUST_01082,Enterprise,South
CUST_01083,SMB,South
CUST_01084,Consumer,Central
CUST_01085,Consumer,West
CUST_01086,SMB,West
CUST_01087,Consumer,West
CUST_01088,Enterprise,Central
CUST_01089,Consumer,East
CUST_01090,SMB,South
CUST_01091,Consumer,East
CUST_01092,Consumer,Central
CUST_01093,Consumer,West
CUST_01094,SMB,South
CUST_01095,SMB,North
CUST_01096,Enterprise,North
CUST_01097,SMB,East
CUST_01098,Enterprise,West
CUST_01099,Consumer,North
CUST_01100,SMB,East
CUST_01101,Enterprise,Central
CUST_01102,Consumer,East
CUST_01103,Consumer,East
CUST_01104,Consumer,East
CUST_01105,Consumer,South
CUST_01106,Enterprise,East
CUST_01107,SMB,East
CUST_01108,Consumer,South
CUST_01109,Consumer,South
CUST_01110,Enterprise,Central
CUST_01111,Consumer,West
CUST_01112,SMB,North
CUST_01113,SMB,North
CUST_01114,SMB,East
CUST_01115,Consumer,Central
CUST_01116,Consumer,East
CUST_01117,Enterprise,North
CUST_01118,Consumer,South
CUST_01119,SMB,West
CUST_01120,Enterprise,Central
CUST_01121,Consumer,South
CUST_01122,Consumer,West
CUST_01123,Consumer,Central
CUST_01124,Consumer,Central
CUST_01125,Consumer,North
CUST_01126,Consumer,South
CUST_01127,Enterprise,Central
CUST_01128,SMB,Central
CUST_01129,SMB,West
CUST_01130,SMB,North
CUST_01131,Consumer,East
CUST_01132,SMB,North
CUST_01133,Enterprise,East
CUST_01134,SMB,South
CUST_01135,Consumer,South
CUST_01136,Enterprise,Central
CUST_01137,Consumer,South
CUST_01138,SMB,Central
CUST_01139,SMB,North
CUST_01140,Consumer,South
CUST_01141,Consumer,North
CUST_01142,SMB,North
CUST_01143,Consumer,South
CUST_01144,Consumer,North
CUST_01145,SMB,South
CUST_01146,Consumer,South
CUST_01147,Consumer,South
CUST_01148,Consumer,East
CUST_01149,Consumer,North
CUST_01150,Consumer,West
CUST_01151,Consumer,South
CUST_01152,Consumer,North
CUST_01153,Consumer,Central
CUST_01154,Consumer,South
CUST_01155,Consumer,South
CUST_01156,Consumer,West
CUST_01157,Enterprise,East
CUST_01158,Consumer,East
CUST_01159,Consumer,South
CUST_01160,Enterprise,North
CUST_01161,Consumer,Central
CUST_01162,Enterprise,Central
CUST_01163,SMB,North
CUST_01164,Consumer,South
CUST_01165,Enterprise,Central
CUST_01166,Consumer,East
CUST_01167,Consumer,North
CUST_01168,SMB,West
CUST_01169,Enterprise,South
CUST_01170,SMB,North
CUST_01171,Consumer,Central
CUST_01172,Consumer,South
CUST_01173,Consumer,East
CUST_01174,SMB,South
CUST_01175,Consumer,South
CUST_01176,SMB,East
CUST_01177,Consumer,East
CUST_01178,Enterprise,South
CUST_01179,Consumer,East
CUST_01180,SMB,North
CUST_01181,Consumer,East
CUST_01182,SMB,East
CUST_01183,Consumer,South
CUST_01184,Consumer,North
CUST_01185,Enterprise,West
CUST_01186,Consumer,West
CUST_01187,Consumer,Central
CUST_01188,Enterprise,East
CUST_01189,SMB,East
CUST_01190,Consumer,North
CUST_01191,Enterprise,West
CUST_01192,Consumer,Central
CUST_01193,SMB,North
CUST_01194,Consumer,East
CUST_01195,Enterprise,West
CUST_01196,Consumer,Central
CUST_01197,Consumer,South
CUST_01198,Consumer,West
CUST_01199,Consumer,Central
CUST_01200,Enterprise,North
CUST_01201,Consumer,South
CUST_01202,Enterprise,Central
CUST_01203,Enterprise,Central
CUST_01204,SMB,East
CUST_01205,SMB,West
CUST_01206,Consumer,East
CUST_01207,Consumer,South
CUST_01208,SMB,Central
CUST_01209,SMB,East
CUST_01210,Consumer,West
CUST_01211,SMB,South
CUST_01212,SMB,North
CUST_01213,Enterprise,East
CUST_01214,Consumer,South
CUST_01215,Consumer,North
CUST_01216,SMB,East
CUST_01217,Enterprise,South
CUST_01218,Consumer,South
CUST_01219,Consumer,East
CUST_01220,SMB,South
CUST_01221,Consumer,Central
CUST_01222,Enterprise,East
CUST_01223,SMB,South
CUST_01224,Consumer,North
CUST_01225,SMB,North
CUST_01226,Consumer,Central
CUST_01227,SMB,East
CUST_01228,SMB,South
CUST_01229,Consumer,South
CUST_01230,SMB,North
CUST_01231,Consumer,Central
CUST_01232,SMB,North
CUST_01233,SMB,North
CUST_01234,Enterprise,Central
CUST_01235,Consumer,East
CUST_01236,SMB,South
CUST_01237,Consumer,East
CUST_01238,SMB,West
CUST_01239,Consumer,West
CUST_01240,Enterprise,West
CUST_01241,Consumer,Central
CUST_01242,Consumer,North
CUST_01243,Consumer,East
CUST_01244,Consumer,South
CUST_01245,Consumer,West
CUST_01246,Consumer,East
CUST_01247,Enterprise,West
CUST_01248,Enterprise,West
CUST_01249,Consumer,South
CUST_01250,Consumer,Central
CUST_01251,Consumer,North
CUST_01252,SMB,Central
CUST_01253,Enterprise,East
CUST_01254,Enterprise,Central
CUST_01255,Consumer,East
CUST_01256,SMB,East
CUST_01257,SMB,North
CUST_01258,SMB,South
CUST_01259,Enterprise,North
CUST_01260,Consumer,Central
CUST_01261,SMB,East
CUST_01262,Consumer,West
CUST_01263,SMB,West
CUST_01264,SMB,East
CUST_01265,Enterprise,North
CUST_01266,Enterprise,South
CUST_01267,SMB,North
CUST_01268,SMB,East
CUST_01269,Consumer,East
CUST_01270,SMB,South
CUST_01271,Consumer,Central
CUST_01272,Consumer,Central
CUST_01273,Consumer,South
CUST_01274,Enterprise,Central
CUST_01275,SMB,West
CUST_01276,Enterprise,Central
CUST_01277,SMB,Central
CUST_01278,Consumer,Central
CUST_01279,Enterprise,West
CUST_01280,SMB,Central
CUST_01281,Consumer,West
CUST_01282,Consumer,South
CUST_01283,Consumer,North
CUST_01284,Enterprise,South
CUST_01285,SMB,North
CUST_01286,SMB,South
CUST_01287,Enterprise,North
CUST_01288,SMB,North
CUST_01289,Enterprise,East
CUST_01290,Enterprise,North
CUST_01291,SMB,North
CUST_01292,Enterprise,East
CUST_01293,Consumer,Central
CUST_01294,Consumer,Central
CUST_01295,Consumer,East
CUST_01296,SMB,West
CUST_01297,Enterprise,North
CUST_01298,Enterprise,North
CUST_01299,Consumer,East
CUST_01300,Consumer,East
CUST_01301,Enterprise,West
CUST_01302,Consumer,Central
CUST_01303,Enterprise,South
CUST_01304,SMB,Central
CUST_01305,Consumer,North
CUST_01306,Consumer,East
CUST_01307,Consumer,West
CUST_01308,Consumer,Central
CUST_01309,SMB,West
CUST_01310,Consumer,Central
CUST_01311,Enterprise,North
CUST_01312,Consumer,South
CUST_01313,SMB,West
CUST_01314,Consumer,West
CUST_01315,SMB,South
CUST_01316,Consumer,West
CUST_01317,SMB,West
CUST_01318,Consumer,Central
CUST_01319,Enterprise,Central
CUST_01320,Enterprise,South
CUST_01321,SMB,North
CUST_01322,Enterprise,West
CUST_01323,Consumer,North
CUST_01324,SMB,South
CUST_01325,Consumer,South
CUST_01326,SMB,Central
CUST_01327,Enterprise,West
CUST_01328,Consumer,East
CUST_01329,Consumer,South
CUST_01330,SMB,West
CUST_01331,Consumer,North
CUST_01332,Consumer,Central
CUST_01333,SMB,North
CUST_01334,Consumer,South
CUST_01335,Consumer,South
CUST_01336,Consumer,North
CUST_01337,Enterprise,South
CUST_01338,Consumer,West
CUST_01339,Enterprise,South
CUST_01340,Enterprise,Central
CUST_01341,SMB,West
CUST_01342,SMB,East
CUST_01343,Consumer,South
CUST_01344,Consumer,South
CUST_01345,Consumer,Central
CUST_01346,SMB,Central
CUST_01347,SMB,North
CUST_01348,SMB,North
CUST_01349,Consumer,North
CUST_01350,Enterprise,Central
CUST_01351,Consumer,North
CUST_01352,Consumer,North
CUST_01353,SMB,East
CUST_01354,Consumer,North
CUST_01355,SMB,South
CUST_01356,Consumer,Central
CUST_01357,Consumer,West
CUST_01358,SMB,East
CUST_01359,SMB,Central
CUST_01360,Consumer,Central
CUST_01361,Consumer,South
CUST_01362,SMB,North
CUST_01363,Consumer,South
CUST_01364,Consumer,North
CUST_01365,Consumer,North
CUST_01366,Enterprise,Central
CUST_01367,Consumer,North
CUST_01368,Consumer,East
CUST_01369,Enterprise,East
CUST_01370,SMB,East
CUST_01371,Consumer,Central
CUST_01372,Enterprise,South
CUST_01373,Consumer,West
CUST_01374,SMB,North
CUST_01375,SMB,West
CUST_01376,Consumer,South
CUST_01377,SMB,South
CUST_01378,SMB,Central
CUST_01379,SMB,East
CUST_01380,Consumer,East
CUST_01381,Enterprise,South
CUST_01382,SMB,Central
CUST_01383,Consumer,Central
CUST_01384,SMB,North
CUST_01385,Consumer,East
CUST_01386,SMB,South
CUST_01387,Consumer,West
CUST_01388,Enterprise,East
CUST_01389,Consumer,North
CUST_01390,SMB,Central
CUST_01391,SMB,South
CUST_01392,Enterprise,East
CUST_01393,Enterprise,West
CUST_01394,SMB,North
CUST_01395,SMB,North
CUST_01396,Consumer,East
CUST_01397,SMB,West
CUST_01398,SMB,North
CUST_01399,Consumer,South
CUST_01400,Consumer,North
CUST_01401,Enterprise,West
CUST_01402,Enterprise,Central
CUST_01403,Enterprise,Central
CUST_01404,Consumer,East
CUST_01405,Consumer,West
CUST_01406,SMB,North
CUST_01407,Consumer,North
CUST_01408,Consumer,Central
CUST_01409,Consumer,Central
CUST_01410,Consumer,South
CUST_01411,SMB,Central
CUST_01412,Enterprise,South
CUST_01413,SMB,North
CUST_01414,Enterprise,South
CUST_01415,SMB,South
CUST_01416,Consumer,East
CUST_01417,Enterprise,Central
CUST_01418,Enterprise,South
CUST_01419,SMB,North
CUST_01420,Consumer,West
CUST_01421,SMB,South
CUST_01422,SMB,Central
CUST_01423,Enterprise,East
CUST_01424,Enterprise,North
CUST_01425,Consumer,East
CUST_01426,Consumer,West
CUST_01427,Enterprise,South
CUST_01428,Consumer,South
CUST_01429,Consumer,Central
CUST_01430,Consumer,South
CUST_01431,SMB,North
CUST_01432,SMB,West
CUST_01433,SMB,East
CUST_01434,Consumer,West
CUST_01435,Enterprise,South
CUST_01436,Enterprise,East
CUST_01437,SMB,Central
CUST_01438,Consumer,West
CUST_01439,SMB,East
CUST_01440,Consumer,East
CUST_01441,Consumer,East
CUST_01442,Enterprise,North
CUST_01443,Consumer,West
CUST_01444,SMB,East
CUST_01445,Consumer,West
CUST_01446,Enterprise,East
CUST_01447,Consumer,Central
CUST_01448,Consumer,Central
CUST_01449,Consumer,Central
CUST_01450,Consumer,South
CUST_01451,SMB,East
CUST_01452,Consumer,South
CUST_01453,Consumer,West
CUST_01454,Consumer,South
CUST_01455,Enterprise,West
CUST_01456,Consumer,West
CUST_01457,Consumer,West
CUST_01458,Consumer,South
CUST_01459,SMB,East
CUST_01460,Consumer,South
CUST_01461,SMB,East
CUST_01462,Consumer,East
CUST_01463,Enterprise,West
CUST_01464,Consumer,South
CUST_01465,Consumer,East
CUST_01466,Enterprise,Central
CUST_01467,Consumer,East
CUST_01468,SMB,Central
CUST_01469,Consumer,South
CUST_01470,Consumer,South
CUST_01471,Consumer,South
CUST_01472,Consumer,East
CUST_01473,Consumer,North
CUST_01474,SMB,East
CUST_01475,SMB,East
CUST_01476,Consumer,West
CUST_01477,Consumer,West
CUST_01478,Consumer,East
CUST_01479,Consumer,Central
CUST_01480,SMB,West
CUST_01481,Consumer,East
CUST_01482,Enterprise,North
CUST_01483,SMB,Central
CUST_01484,Enterprise,South
CUST_01485,SMB,East
CUST_01486,SMB,East
CUST_01487,SMB,Central
CUST_01488,Consumer,West
CUST_01489,SMB,West
CUST_01490,SMB,West
CUST_01491,SMB,South
CUST_01492,SMB,Central
CUST_01493,SMB,Central
CUST_01494,Enterprise,West
CUST_01495,Consumer,West
CUST_01496,Consumer,North
CUST_01497,Consumer,North
CUST_01498,SMB,East
CUST_01499,SMB,East
CUST_01500,Consumer,Central
CUST_01501,SMB,Central
CUST_01502,SMB,South
CUST_01503,Enterprise,South
CUST_01504,SMB,North
CUST_01505,SMB,East
CUST_01506,SMB,North
CUST_01507,Consumer,North
CUST_01508,SMB,East
CUST_01509,Consumer,South
CUST_01510,Consumer,East
CUST_01511,Consumer,West
CUST_01512,Consumer,West
CUST_01513,Consumer,West
CUST_01514,Enterprise,Central
CUST_01515,Enterprise,South
CUST_01516,Enterprise,South
CUST_01517,Consumer,Central
CUST_01518,Consumer,North
CUST_01519,SMB,West
CUST_01520,Consumer,West
CUST_01521,Enterprise,North
CUST_01522,Consumer,East
CUST_01523,SMB,East
CUST_01524,Enterprise,South
CUST_01525,SMB,Central
CUST_01526,SMB,South
CUST_01527,SMB,East
CUST_01528,SMB,North
CUST_01529,Consumer,South
CUST_01530,SMB,West
CUST_01531,SMB,West
CUST_01532,Consumer,North
CUST_01533,Consumer,East
CUST_01534,SMB,West
CUST_01535,SMB,West
CUST_01536,Enterprise,Central
CUST_01537,Enterprise,South
CUST_01538,Consumer,East
CUST_01539,Enterprise,South
CUST_01540,SMB,East
CUST_01541,Consumer,West
CUST_01542,Enterprise,Central
CUST_01543,Consumer,South
CUST_01544,SMB,West
CUST_01545,Consumer,East
CUST_01546,SMB,South
CUST_01547,Consumer,South
CUST_01548,Consumer,West
CUST_01549,Enterprise,South
CUST_01550,Consumer,Central
CUST_01551,Consumer,Central
CUST_01552,Consumer,West
CUST_01553,Consumer,East
CUST_01554,Consumer,West
CUST_01555,SMB,Central
CUST_01556,SMB,North
CUST_01557,Consumer,North
CUST_01558,SMB,South
CUST_01559,Consumer,South
CUST_01560,Consumer,North
CUST_01561,SMB,Central
CUST_01562,SMB,South
CUST_01563,Consumer,West
CUST_01564,SMB,West
CUST_01565,Consumer,Central
CUST_01566,SMB,South
CUST_01567,Consumer,West
CUST_01568,Enterprise,South
CUST_01569,Consumer,South
CUST_01570,SMB,West
CUST_01571,Consumer,North
CUST_01572,Enterprise,West
CUST_01573,Consumer,Central
CUST_01574,Consumer,East
CUST_01575,SMB,West
CUST_01576,Enterprise,South
CUST_01577,Enterprise,South
CUST_01578,Consumer,West
CUST_01579,Consumer,East
CUST_01580,SMB,West
CUST_01581,SMB,East
CUST_01582,SMB,East
CUST_01583,Consumer,Central
CUST_01584,SMB,South
CUST_01585,Consumer,South
CUST_01586,Enterprise,East
CUST_01587,Consumer,South
CUST_01588,SMB,North
CUST_01589,SMB,East
CUST_01590,Consumer,South
CUST_01591,Consumer,North
CUST_01592,Consumer,Central
CUST_01593,Enterprise,South
CUST_01594,Enterprise,North
CUST_01595,Consumer,West
CUST_01596,Consumer,West
CUST_01597,SMB,North
CUST_01598,Enterprise,East
CUST_01599,Enterprise,East
CUST_01600,Consumer,South
CUST_01601,Enterprise,West
CUST_01602,SMB,East
CUST_01603,SMB,East
CUST_01604,SMB,West
CUST_01605,Enterprise,Central
CUST_01606,SMB,East
CUST_01607,Enterprise,North
CUST_01608,Consumer,South
CUST_01609,SMB,East
CUST_01610,SMB,East
CUST_01611,Consumer,Central
CUST_01612,Consumer,North
CUST_01613,SMB,South
CUST_01614,SMB,East
CUST_01615,SMB,South
CUST_01616,Consumer,West
CUST_01617,Consumer,East
CUST_01618,Consumer,East
CUST_01619,Consumer,West
CUST_01620,Consumer,Central
CUST_01621,SMB,East
CUST_01622,Enterprise,South
CUST_01623,Consumer,North
CUST_01624,Consumer,South
CUST_01625,Enterprise,Central
CUST_01626,Consumer,North
CUST_01627,SMB,South
CUST_01628,SMB,South
CUST_01629,Enterprise,West
CUST_01630,SMB,Central
CUST_01631,Consumer,West
CUST_01632,SMB,North
CUST_01633,Consumer,West
CUST_01634,Consumer,Central
CUST_01635,Consumer,East
CUST_01636,SMB,East
CUST_01637,SMB,North
CUST_01638,Enterprise,East
CUST_01639,Consumer,West
CUST_01640,Consumer,North
CUST_01641,SMB,Central
CUST_01642,Consumer,North
CUST_01643,SMB,North
CUST_01644,Consumer,South
CUST_01645,Enterprise,South
CUST_01646,Consumer,North
CUST_01647,Enterprise,East
CUST_01648,Consumer,South
CUST_01649,Consumer,Central
CUST_01650,Consumer,West
CUST_01651,Enterprise,South
CUST_01652,SMB,North
CUST_01653,SMB,East
CUST_01654,SMB,West
CUST_01655,Enterprise,South
CUST_01656,Consumer,East
CUST_01657,Consumer,East
CUST_01658,SMB,East
CUST_01659,SMB,North
CUST_01660,SMB,Central
CUST_01661,Consumer,East
CUST_01662,SMB,West
CUST_01663,Consumer,South
CUST_01664,SMB,West
CUST_01665,Consumer,North
CUST_01666,Consumer,North
CUST_01667,SMB,West
CUST_01668,Consumer,Central
CUST_01669,Enterprise,North
CUST_01670,Consumer,North
CUST_01671,SMB,West
CUST_01672,Consumer,North
CUST_01673,Consumer,Central
CUST_01674,Consumer,Central
CUST_01675,Consumer,Central
CUST_01676,SMB,South
CUST_01677,Enterprise,Central
CUST_01678,SMB,Central
CUST_01679,Enterprise,South
CUST_01680,Consumer,East
CUST_01681,SMB,North
CUST_01682,Consumer,Central
CUST_01683,Consumer,North
CUST_01684,Consumer,West
CUST_01685,Enterprise,North
CUST_01686,Consumer,South
CUST_01687,Consumer,North
CUST_01688,SMB,North
CUST_01689,Consumer,North
CUST_01690,Consumer,East
CUST_01691,Enterprise,East
CUST_01692,SMB,West
CUST_01693,SMB,South
CUST_01694,Enterprise,North
CUST_01695,SMB,North
CUST_01696,Enterprise,North
CUST_01697,Enterprise,North
CUST_01698,Enterprise,East
CUST_01699,Consumer,West
CUST_01700,SMB,Central
CUST_01701,Consumer,South
CUST_01702,SMB,North
CUST_01703,SMB,West
CUST_01704,SMB,Central
CUST_01705,SMB,West
CUST_01706,Enterprise,East
CUST_01707,Consumer,Central
CUST_01708,SMB,West
CUST_01709,Consumer,East
CUST_01710,Consumer,West
CUST_01711,Enterprise,West
CUST_01712,Enterprise,Central
CUST_01713,Consumer,East
CUST_01714,SMB,North
CUST_01715,Enterprise,South
CUST_01716,Consumer,Central
CUST_01717,Enterprise,East
CUST_01718,Consumer,West
CUST_01719,Consumer,East
CUST_01720,SMB,South
CUST_01721,Enterprise,South
CUST_01722,Enterprise,North
CUST_01723,SMB,North
CUST_01724,Enterprise,South
CUST_01725,Consumer,Central
CUST_01726,Enterprise,Central
CUST_01727,SMB,West
CUST_01728,Consumer,North
CUST_01729,Consumer,West
CUST_01730,Consumer,North
CUST_01731,SMB,South
CUST_01732,Consumer,Central
CUST_01733,SMB,Central
CUST_01734,SMB,South
CUST_01735,Enterprise,West
CUST_01736,Consumer,West
CUST_01737,SMB,East
CUST_01738,Enterprise,North
CUST_01739,SMB,West
CUST_01740,SMB,South
CUST_01741,Consumer,West
CUST_01742,Consumer,Central
CUST_01743,Consumer,North
CUST_01744,Enterprise,East
CUST_01745,SMB,North
CUST_01746,SMB,Central
CUST_01747,Enterprise,Central
CUST_01748,SMB,Central
CUST_01749,Consumer,Central
CUST_01750,Enterprise,South
CUST_01751,SMB,East
CUST_01752,SMB,Central
CUST_01753,Enterprise,Central
CUST_01754,SMB,West
CUST_01755,Consumer,East
CUST_01756,Consumer,North
CUST_01757,Consumer,East
CUST_01758,SMB,East
CUST_01759,Enterprise,East
CUST_01760,SMB,Central
CUST_01761,SMB,Central
CUST_01762,Consumer,South
CUST_01763,Enterprise,North
CUST_01764,SMB,West
CUST_01765,Enterprise,East
CUST_01766,SMB,North
CUST_01767,Consumer,North
CUST_01768,SMB,South
CUST_01769,SMB,West
CUST_01770,SMB,East
CUST_01771,SMB,West
CUST_01772,Consumer,South
CUST_01773,Consumer,Central
CUST_01774,Consumer,North
CUST_01775,Consumer,East
CUST_01776,SMB,Central
CUST_01777,Consumer,South
CUST_01778,SMB,West
CUST_01779,SMB,North
CUST_01780,Consumer,East
CUST_01781,Enterprise,Central
CUST_01782,Consumer,Central
CUST_01783,SMB,North
CUST_01784,Consumer,West
CUST_01785,Consumer,South
CUST_01786,Consumer,West
CUST_01787,Consumer,West
CUST_01788,Consumer,West
CUST_01789,Enterprise,North
CUST_01790,SMB,North
CUST_01791,Enterprise,South
CUST_01792,Consumer,West
CUST_01793,SMB,North
CUST_01794,Consumer,South
CUST_01795,Enterprise,South
CUST_01796,Enterprise,West
CUST_01797,Consumer,East
CUST_01798,Enterprise,West
CUST_01799,Enterprise,East
CUST_01800,Enterprise,South
CUST_01801,Consumer,North
CUST_01802,Consumer,Central
CUST_01803,SMB,South
CUST_01804,SMB,North
CUST_01805,SMB,South
CUST_01806,Consumer,West
CUST_01807,Consumer,East
CUST_01808,Enterprise,South
CUST_01809,Enterprise,North
CUST_01810,Enterprise,West
CUST_01811,Consumer,Central
CUST_01812,Consumer,West
CUST_01813,SMB,East
CUST_01814,Enterprise,West
CUST_01815,Enterprise,Central
CUST_01816,Consumer,North
CUST_01817,SMB,South
CUST_01818,Consumer,East
CUST_01819,Consumer,Central
CUST_01820,SMB,East
CUST_01821,SMB,West
CUST_01822,Enterprise,East
CUST_01823,Consumer,Central
CUST_01824,Consumer,South
CUST_01825,Consumer,South
CUST_01826,SMB,East
CUST_01827,Enterprise,North
CUST_01828,Consumer,East
CUST_01829,Consumer,West
CUST_01830,SMB,South
CUST_01831,Consumer,South
CUST_01832,Consumer,South
CUST_01833,Consumer,North
CUST_01834,Consumer,North
CUST_01835,Consumer,Central
CUST_01836,Consumer,East
CUST_01837,Enterprise,East
CUST_01838,SMB,West
CUST_01839,Consumer,South
CUST_01840,SMB,North
CUST_01841,SMB,West
CUST_01842,SMB,West
CUST_01843,SMB,North
CUST_01844,Consumer,East
CUST_01845,Consumer,South
CUST_01846,SMB,East
CUST_01847,Enterprise,West
CUST_01848,Enterprise,South
CUST_01849,Consumer,Central
CUST_01850,Consumer,West
CUST_01851,SMB,East
CUST_01852,Consumer,East
CUST_01853,Consumer,East
CUST_01854,Consumer,North
CUST_01855,Consumer,West
CUST_01856,SMB,South
CUST_01857,Consumer,East
CUST_01858,SMB,East
CUST_01859,Consumer,North
CUST_01860,Consumer,South
CUST_01861,Consumer,West
CUST_01862,Consumer,Central
CUST_01863,Enterprise,North
CUST_01864,SMB,West
CUST_01865,Consumer,Central
CUST_01866,Consumer,East
CUST_01867,Enterprise,East
CUST_01868,Enterprise,South
CUST_01869,Enterprise,Central
CUST_01870,Consumer,East
CUST_01871,Consumer,East
CUST_01872,SMB,South
CUST_01873,SMB,West
CUST_01874,Consumer,East
CUST_01875,Consumer,North
CUST_01876,SMB,North
CUST_01877,Consumer,West
CUST_01878,SMB,Central
CUST_01879,SMB,South
CUST_01880,Consumer,North
CUST_01881,Consumer,North
CUST_01882,Consumer,West
CUST_01883,Consumer,Central
CUST_01884,Consumer,Central
CUST_01885,Enterprise,West
CUST_01886,SMB,North
CUST_01887,Enterprise,South
CUST_01888,SMB,North
CUST_01889,Consumer,Central
CUST_01890,Consumer,North
CUST_01891,Enterprise,South
CUST_01892,SMB,East
CUST_01893,Consumer,North
CUST_01894,SMB,West
CUST_01895,Consumer,East
CUST_01896,Consumer,West
CUST_01897,Consumer,West
CUST_01898,Enterprise,West
CUST_01899,SMB,North
CUST_01900,Consumer,Central
CUST_01901,Consumer,East
CUST_01902,Enterprise,South
CUST_01903,Consumer,Central
CUST_01904,Enterprise,North
CUST_01905,Consumer,West
CUST_01906,SMB,South
CUST_01907,Consumer,East
CUST_01908,SMB,Central
CUST_01909,SMB,Central
CUST_01910,Enterprise,South
CUST_01911,SMB,North
CUST_01912,Consumer,East
CUST_01913,Consumer,South
CUST_01914,SMB,West
CUST_01915,SMB,East
CUST_01916,Consumer,Central
CUST_01917,Consumer,South
CUST_01918,Consumer,Central
CUST_01919,SMB,Central
CUST_01920,SMB,Central
CUST_01921,Consumer,North
CUST_01922,Enterprise,Central
CUST_01923,Consumer,West
CUST_01924,SMB,West
CUST_01925,Consumer,East
CUST_01926,Enterprise,Central
CUST_01927,Consumer,Central
CUST_01928,SMB,South
CUST_01929,Consumer,North
CUST_01930,Enterprise,East
CUST_01931,Consumer,Central
CUST_01932,Consumer,South
CUST_01933,Consumer,North
CUST_01934,Consumer,East
CUST_01935,Consumer,East
CUST_01936,Consumer,Central
CUST_01937,SMB,East
CUST_01938,Consumer,South
CUST_01939,SMB,East
CUST_01940,Enterprise,West
CUST_01941,Enterprise,South
CUST_01942,SMB,North
CUST_01943,Consumer,North
CUST_01944,Consumer,Central
CUST_01945,Consumer,Central
CUST_01946,SMB,West
CUST_01947,SMB,North
CUST_01948,Enterprise,North
CUST_01949,SMB,North
CUST_01950,SMB,North
CUST_01951,Enterprise,East
CUST_01952,SMB,South
CUST_01953,Consumer,South
CUST_01954,Consumer,West
CUST_01955,Consumer,East
CUST_01956,Consumer,North
CUST_01957,Consumer,North
CUST_01958,SMB,Central
CUST_01959,Consumer,Central
CUST_01960,Consumer,West
CUST_01961,Enterprise,North
CUST_01962,SMB,West
CUST_01963,Consumer,East
CUST_01964,SMB,South
CUST_01965,Consumer,North
CUST_01966,Consumer,East
CUST_01967,Enterprise,North
CUST_01968,SMB,Central
CUST_01969,SMB,West
CUST_01970,Enterprise,Central
CUST_01971,Enterprise,South
CUST_01972,Consumer,Central
CUST_01973,SMB,North
CUST_01974,SMB,Central
CUST_01975,SMB,North
CUST_01976,Consumer,South
CUST_01977,SMB,Central
CUST_01978,SMB,West
CUST_01979,Consumer,West
CUST_01980,Consumer,West
CUST_01981,Enterprise,Central
CUST_01982,Consumer,Central
CUST_01983,SMB,Central
CUST_01984,SMB,North
